,placeUrl,title,rating,reviewCount,category,attributes,address,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,currentStatus,info,imgUrl,isClaimed,latitude,longitude,timestamp
34,https://www.google.com/maps/place/Cafe+9/data=!4m7!3m6!1s0x135414378d372879:0xe9373811d2f5fda3!8m2!3d41.9933333!4d21.4163889!16s%2Fg%2F113hk4sdn!19sChIJeSg3jTcUVBMRo_310hE4N-k,Cafe 9,4.3,254,Cafe,·  Delivery,"Vasil Gjorgov, Skopje 1000, North Macedonia",https://www.facebook.com/cafe9ka/,,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,9a.m.–1a.m.,9a.m.–5p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPa2IfnWgr-XinNB6mKJd8RRQOVQ6gb2xind-ZI=w408-h544-k-no,TRUE,41.9933125,21.4164375,2022-11-10T11:45:16.460Z
35,https://www.google.com/maps/place/Sunshine+Caffe/data=!4m7!3m6!1s0x13543e1e3e9c8cdf:0x247306172f501b27!8m2!3d41.9795126!4d21.4764178!16s%2Fg%2F11x9wxxdb!19sChIJ34ycPh4-VBMRJxtQLxcGcyQ,Sunshine Caffe,4.4,238,Cafe,·  Delivery,"пешачка патека, Skopje 1000, North Macedonia",,+389 71 225 115,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,8a.m.–12a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipM_n8mj8mU1M3cf3uHklsvcafgndFZ7eNg6-cPm=w426-h240-k-no,FALSE,41.9795625,21.4764375,2022-11-10T11:45:20.998Z
36,https://www.google.com/maps/place/Friends+Caffe/data=!4m7!3m6!1s0x1354144ca8e6c915:0xfdf86f5849ad023!8m2!3d41.9973858!4d21.4266742!16s%2Fg%2F1v86gzx7!19sChIJFcnmqEwUVBMRI9CahPWG3w8,Friends Caffe,4.6,58,Cafe,·  Dine-in  ·  Curbside pickup  ·  Delivery,"Blvd. Partizanski Odredi 9, Skopje 1000, North Macedonia",,+389 77 945 415,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,10a.m.–1a.m.,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipNrwqbdu28BB_Ay6FzIlGdkQtm2rcYxaGyMzVgW=w408-h543-k-no,TRUE,41.9974375,21.4266875,2022-11-10T11:45:25.267Z
37,https://www.google.com/maps/place/Corsso/data=!4m7!3m6!1s0x135415b56473f4b3:0x3a52a7a38a279c4d!8m2!3d41.992484!4d21.4293122!16s%2Fg%2F1tdq38s8!19sChIJs_RzZLUVVBMRTZwniqOnUjo,Corsso,4.4,163,Cafe,·  Delivery,"XCRH+XPV, Skopje 1000, North Macedonia",,,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMIn1GepnKFnhIDGIVjaNGmzSwzZGJ6lE-ZCB9R=w408-h272-k-no,FALSE,,,2022-11-10T11:45:28.724Z
38,https://www.google.com/maps/place/Harem+Caffe/data=!4m7!3m6!1s0x135415b1d754a1b5:0xe69b7fcf5f3dd008!8m2!3d42.0000023!4d21.4357251!16s%2Fg%2F11cm0m3b_m!19sChIJtaFU17EVVBMRCNA9X89_m-Y,Harem Caffe,4.3,71,Cafe,·  Delivery,"2C2P+275, Jorgandziska, Skopje 1000, North Macedonia",,,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMts8nVr0RS4CUO-VdQH9DBP6_TnEsurQWkFks6=w426-h240-k-no,FALSE,,,2022-11-10T11:45:32.076Z
39,https://www.google.com/maps/place/Morning/data=!4m7!3m6!1s0x1354154402a61329:0x486d310f006dd5e4!8m2!3d41.9868855!4d21.4526136!16s%2Fg%2F11glvqhdsb!19sChIJKROmAkQVVBMR5NVtAA8xbUg,Morning,4.6,313,Cafe,·  Delivery,"Aerodrom, Skopje 1000, North Macedonia",,+389 78 266 622,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipM3PtoO371zoMlt9gsTPiVR7vYeINlR5daYNi2G=w408-h544-k-no,FALSE,41.9869375,21.4525625,2022-11-10T11:45:36.836Z
40,https://www.google.com/maps/place/Piazza+Liberta/data=!4m7!3m6!1s0x1354144b22ef007f:0xef00ca67cca99e89!8m2!3d41.9955646!4d21.426177!16s%2Fg%2F1thj760w!19sChIJfwDvIksUVBMRiZ6pzGfKAO8,Piazza Liberta,4.5,486,Bar,·  Dine-in  ·  Takeout,"Dimitrie Cupovski 24, Skopje 1000, North Macedonia",https://piazzaliberta.mk/,+389 2 322 4807,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipO2NUkLfgrqy2dwU52b37KHxz14XXXhBhOGTB05=w408-h271-k-no,TRUE,41.9955625,21.4261875,2022-11-10T11:45:41.068Z
41,https://www.google.com/maps/place/Spalato+Caffe/data=!4m7!3m6!1s0x1354144c7dc3520b:0xde5a518c96bcfd40!8m2!3d41.9981117!4d21.4245204!16s%2Fg%2F11bxfmh063!19sChIJC1LDfUwUVBMRQP28loxRWt4,Spalato Caffe,4.3,229,Cafe,·  Delivery,"Blvd. Partizanski Odredi 15a, Skopje 1000, North Macedonia",https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2FSpalatoCocktailBar&refsrc=deprecated&_rdr,,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNR1-8YdWyXEp60oo2U2NYkzbkuigHWftohhuMh=w426-h240-k-no,TRUE,41.9980625,21.4245625,2022-11-10T11:45:45.625Z
42,https://www.google.com/maps/place/Martini+Caffe/data=!4m7!3m6!1s0x135414697023a5bd:0xcfa1d9f92113c93!8m2!3d42.0031844!4d21.4000883!16s%2Fg%2F12hn3vz6k!19sChIJvaUjcGkUVBMRkzwRkp8d-gw,Martini Caffe,4.4,1236,Cafe,·  Dine-in  ·  Takeout,"2C32+72G, Skopje 1000, North Macedonia",martinicaffe.mk,+389 2 306 1127,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,9a.m.–1a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNjlAqVd6RtBHr2q7SnfEDa6dHGHUJ1olXnIpiZ=w426-h240-k-no,FALSE,,,2022-11-10T11:45:49.197Z
43,https://www.google.com/maps/place/Chica+caf%C3%A8/data=!4m7!3m6!1s0x13541531a990853b:0x41ec002a61a863fd!8m2!3d41.9977139!4d21.4515674!16s%2Fg%2F11rj5_34y8!19sChIJO4WQqTEVVBMR_WOoYSoA7EE,Chica cafè,3.5,19,Cafe,,"Belasitsa 2, Skopje 1000, Skopie 1000, North Macedonia",,+389 70 575 029,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,9a.m.–1a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMeYsbIyw4Vsafc-hSJVRjFO1-ZO7Hw1jDkgqnI=w408-h544-k-no,FALSE,41.9976875,21.4515625,2022-11-10T11:45:53.823Z
44,https://www.google.com/maps/place/Caffeine/data=!4m7!3m6!1s0x1354146953d6070b:0x793ce71da2cbc145!8m2!3d42.0033174!4d21.3981323!16s%2Fg%2F11gdrmjrdb!19sChIJCwfWU2kUVBMRRcHLoh3nPHk,Caffeine,4.6,170,Cafe,·  Delivery,"Blvd. Partizanski Odredi, Skopje 1000, North Macedonia",https://caffeineskopje.blogspot.com/,+389 75 300 051,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–12a.m.,8a.m.–1a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPOminM_rp6qpjqyd60ELNL6gnzIV_ACOsQn4bA=w408-h544-k-no,TRUE,42.0033125,21.3981875,2022-11-10T11:45:58.753Z
45,https://www.google.com/maps/place/M%26F+Cafe/data=!4m7!3m6!1s0x135415c57ffd9f5f:0x2f01856b0dbfacf7!8m2!3d41.9930521!4d21.4160188!16s%2Fg%2F11h64gwqb7!19sChIJX5_9f8UVVBMR96y_DWuFAS8,M&F Cafe,4.8,11,Cafe,·  Delivery,"XCV8+6CC, Skopje 1000, North Macedonia",,,7:30a.m.–12a.m.,7:30a.m.–12a.m.,7:30a.m.–12a.m.,7:30a.m.–12a.m.,7:30a.m.–1a.m.,7:30a.m.–1a.m.,7:30a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNlErZocQUuKz5b4mYLHHm63zLm6OaeioOAJNZc=w408-h453-k-no,FALSE,,,2022-11-10T11:46:01.655Z
46,https://www.google.com/maps/place/Chevignon+Cafe+-+City+Trade+Center/data=!4m7!3m6!1s0x135415b4214767af:0x95bd18ea1d0fe618!8m2!3d41.9946107!4d21.433269!16s%2Fg%2F11d_bcsdy1!19sChIJr2dHIbQVVBMRGOYPHeoYvZU,Chevignon Cafe - City Trade Center,4.5,22,Cafe,,"11th October St. 12, Skopje 1000, North Macedonia",https://www.facebook.com/chevignoncafe,+389 2 321 4411,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,10a.m.–7p.m.,10a.m.–7p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipP4XfHg-IVvq_JpJAYcHqMoaaZceeEAHOu_IDGz=w408-h725-k-no,FALSE,41.9945625,21.4333125,2022-11-10T11:46:05.816Z
47,https://www.google.com/maps/place/StoryCafe/data=!4m7!3m6!1s0x13541579644c4e47:0x49f59a9814b361c!8m2!3d42.0013043!4d21.4229452!16s%2Fg%2F11h4f9mrxm!19sChIJR05MZHkVVBMRHDZLgalZnwQ,StoryCafe,4.9,12,Cafe,·  Delivery,"Orce Nikolov 1000, Skopje 1000, North Macedonia",,,8:30a.m.–11p.m.,8:30a.m.–11p.m.,8:30a.m.–11p.m.,8:30a.m.–11p.m.,8:30a.m.–11p.m.,8:30a.m.–11p.m.,8:30a.m.–11p.m.,Open now,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LBZ7oQs7yhhOaR4vK--KBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.32419&pitch=0&thumbfov=100,FALSE,42.0013125,21.4229375,2022-11-10T11:46:10.058Z
48,https://www.google.com/maps/place/Point+Caf%C3%A9/data=!4m7!3m6!1s0x135415ebcf0f63bb:0xcc21945ea0b51ac4!8m2!3d41.9768181!4d21.4443967!16s%2Fg%2F11fkl8s3b9!19sChIJu2MPz-sVVBMRxBq1oF6UIcw,Point Café,4.4,400,Cafe,·  Delivery,"Hristo Tatarchev 47Ц, Skopje 1000, North Macedonia",https://www.facebook.com/PointCafeSkopje/,+389 78 445 405,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipOn3KEiBVBe7rTBEt0vGA0NKaUyzprYL_FEOW7c=w408-h544-k-no,FALSE,41.9768125,21.4444375,2022-11-10T11:46:14.799Z
49,https://www.google.com/maps/place/Block/data=!4m7!3m6!1s0x135415c00115584f:0x44ccaf735e12d678!8m2!3d41.987595!4d21.4511517!16s%2Fg%2F11c38115rm!19sChIJT1gVAcAVVBMReNYSXnOvzEQ,Block,4.5,972,Cafe,·  Delivery,"XFQ2+2FJ, Skopje 1000, North Macedonia",https://www.facebook.com/BL0CKCAFE/,+389 78 838 826,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–1a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipM5_es7Vv1WhkmCso5WBHukMdWWglesKjjoOOCG=w408-h306-k-no,FALSE,,,2022-11-10T11:46:18.179Z
50,https://www.google.com/maps/place/Nargile+Lounge+Cafe/data=!4m7!3m6!1s0x135415b1da44633b:0x23f33a13a8390632!8m2!3d42.0000494!4d21.4357382!16s%2Fg%2F1tfn5hq3!19sChIJO2NE2rEVVBMRMgY5qBM68yM,Nargile Lounge Cafe,4,75,Cafe,·  Dine-in  ·  Takeout  ·  Delivery,"Jorgandziska, Skopje 1000, North Macedonia",,+389 71 393 999,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipOflwSVbN2qHu6L6Da2bBIZZd6gyGCbmO6f9qF8=w408-h270-k-no,TRUE,42.0000625,21.4356875,2022-11-10T11:46:22.519Z
51,https://www.google.com/maps/place/Mon+Fr%C3%A8re/data=!4m7!3m6!1s0x135415b6c4bcd1b5:0x3ad9246db744c191!8m2!3d42.0015882!4d21.4367457!16s%2Fg%2F11h_vbs7qs!19sChIJtdG8xLYVVBMRkcFEt20k2To,Mon Frère,4.6,78,Cafe,·  Dine-in  ·  Takeout,"MK, Mutavdziska, Skopje 1000, North Macedonia",https://www.instagram.com/monfrerecoffee/?igshid=o7s4cm3bptth,+389 71 648 055,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,12–10p.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMHuynoGNptEc_zcF6SgYnlourMYtvUtZqmmke9=w408-h544-k-no,TRUE,42.0015625,21.4366875,2022-11-10T11:46:26.720Z
52,https://www.google.com/maps/place/%D0%91%D0%B8%D1%84%D0%B5+%D0%A2%D0%B0%D1%84%D1%82%D0%B0%D0%BB%D0%B8%D1%9F%D0%B5/data=!4m7!3m6!1s0x135415f6e52a3121:0xc1980026107fc684!8m2!3d42.0038252!4d21.3951073!16s%2Fg%2F11fl4bvd1j!19sChIJITEq5fYVVBMRhMZ_ECYAmME,Бифе Тафталиџе,4.7,88,Cafe,·  Delivery,"Blvd. Partizanski Odredi 70, Skopje 1000, North Macedonia",https://www.facebook.com/BifeTaftalidze,+389 78 201 302,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–12:30a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPmOCPehTrPg6htIYkGQxi1lxGDn7q24oOV8TDq=w408-h408-k-no,FALSE,42.0038125,21.3950625,2022-11-10T11:46:30.767Z
53,https://www.google.com/maps/place/Metanoja+Literary+Cafe/data=!4m7!3m6!1s0x135415b4ba038463:0x388d210f26473d6!8m2!3d41.9961057!4d21.42836!16s%2Fg%2F11b7ln06cz!19sChIJY4QDurQVVBMR1nNk8hDSiAM,Metanoja Literary Cafe,4.9,108,Cafe,·  Delivery,"Maksim Gorki 19, Skopje 1000, North Macedonia",https://www.facebook.com/people/%D0%9C%D0%B5%D1%82%D0%B0%D0%BD%D0%BE%D1%98%D0%B0-%D0%BB%D0%B8%D1%82%D0%B5%D1%80%D0%B0%D1%82%D1%83%D1%80%D0%BD%D0%BE-%D0%BA%D0%B0%D1%84%D0%B5/100057221660679/,+389 2 321 1760,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipOepi1H9_uk3c0Z-hYyK1Xez6ZjpT20mPssgsgf=w408-h272-k-no,FALSE,41.9960625,21.4283125,2022-11-10T11:46:36.411Z
54,https://www.google.com/maps/place/Port+Caffee+Bar/data=!4m7!3m6!1s0x135415a07f24f073:0xf74e995b10320e97!8m2!3d41.974693!4d21.4719603!16s%2Fg%2F11j4jwtnxf!19sChIJc_Akf6AVVBMRlw4yEFuZTvc,Port Caffee Bar,4.3,36,Cafe,,"Aerodrom, Skopje, 1000, North Macedonia",,+389 78 388 268,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–1a.m.,8a.m.–1a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipP8lnWBi8qrDL7eIIkFOZeATxtoj80rx2Ivzh3O=w408-h784-k-no,FALSE,41.9746875,21.4719375,2022-11-10T11:46:40.437Z
55,https://www.google.com/maps/place/Aristocrat/data=!4m7!3m6!1s0x13541582c5ba15d3:0x432465fff44a8527!8m2!3d42.0025548!4d21.4641352!16s%2Fg%2F1td8w2kl!19sChIJ0xW6xYIVVBMRJ4VK9P9lJEM,Aristocrat,4.3,401,Cafe,·  Curbside pickup  ·  Delivery,"Jani Lukrovski, Skopje 1000, North Macedonia",,+389 2 311 7483,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNUbff0zQEnbuGAw0vycTtnVnYXpGpYB75mcW71=w408-h502-k-no,TRUE,42.0025625,21.4641875,2022-11-10T11:46:44.369Z
56,https://www.google.com/maps/place/Fika+Caf%C3%A9/data=!4m7!3m6!1s0x1354144f40a9a9a7:0xa0ca326ed1499655!8m2!3d42.0001004!4d21.4171443!16s%2Fg%2F11f_n6jxpv!19sChIJp6mpQE8UVBMRVZZJ0W4yyqA,Fika Café,4.4,9,Cafe,·  Delivery,"2C28+2VR, Blvd. Partizanski Odredi, Skopje 1000, North Macedonia",,,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPfN7oKSGblBoB6yChmuqPBZ_k324jHkFSsH-OJ=w426-h240-k-no,FALSE,,,2022-11-10T11:46:47.541Z
57,https://www.google.com/maps/place/Caffe+Giovani+Lounge/data=!4m7!3m6!1s0x1354146942e78d5b:0x32fa6416b253fcc1!8m2!3d42.0033333!4d21.3991667!16s%2Fg%2F11xj4rlsm!19sChIJW43nQmkUVBMRwfxTshZk-jI,Caffe Giovani Lounge,4.2,890,Cafe,·  Dine-in  ·  Takeout,"Blvd. Partizanski Odredi 64, Skopje 1000, North Macedonia",https://m.facebook.com/GiovaniCaffeandLounge/,+389 2 306 3228,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,9a.m.–1a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipOIVaMahs6G_2ly_W_HW65nRxkLy_tCVktmYGqn=w408-h725-k-no,FALSE,42.0033125,21.3991875,2022-11-10T11:46:52.097Z
58,https://www.google.com/maps/place/Ghetto+Coffee/data=!4m7!3m6!1s0x1354154da2b0ff2b:0x4b793e0dfef342c0!8m2!3d42.0224911!4d21.4409239!16s%2Fg%2F11gn1vr8dm!19sChIJK_-wok0VVBMRwELz_g0-eUs,Ghetto Coffee,4.4,76,Cafe,·  Delivery,"Tale Hristov 1/3-3, Skopje 1000, North Macedonia",,+389 70 323 613,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open now,,https://lh5.googleusercontent.com/p/AF1QipNb9ckZdDvPBwBMCtVwj_O3zLiuUzPA1ppas6Sy=w408-h544-k-no,TRUE,42.0224375,21.4409375,2022-11-10T11:46:56.630Z
59,https://www.google.com/maps/place/Coffee+Bar+Viking/data=!4m7!3m6!1s0x135414360d88ce6f:0x589923ccfd0d55d2!8m2!3d41.9927254!4d21.4209031!16s%2Fg%2F11g9mh0z8w!19sChIJb86IDTYUVBMR0lUN_cwjmVg,Coffee Bar Viking,4.4,158,Cafe,·  Delivery,"XCVC+39R, Skopje 1000, North Macedonia",,+389 78 349 262,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMKcXDY5Heg1mXyjhe9dsgz6csTBF4WYhbMB6HS=w408-h544-k-no,FALSE,,,2022-11-10T11:46:59.886Z
60,https://www.google.com/maps/place/Coffee+%26+Friends/data=!4m7!3m6!1s0x135415b4d6e22a69:0x3fbc51617b23a8a0!8m2!3d41.9947744!4d21.4282551!16s%2Fg%2F11cmc1kffp!19sChIJaSri1rQVVBMRoKgje2FRvD8,Coffee & Friends,4.4,52,Cafe,·  Takeout  ·  Delivery,"XCVH+W82, Skopje 1000, North Macedonia",https://www.facebook.com/coffeeandfriends.mk/,+389 2 317 7048,8a.m.–8p.m.,8a.m.–8p.m.,8a.m.–8p.m.,8a.m.–8p.m.,8a.m.–8p.m.,8a.m.–8p.m.,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipMftlcelEcgZiEEw9IBJFvQwby-0ogzA8h1eqg=w408-h408-k-no,FALSE,,,2022-11-10T11:47:02.837Z
61,https://www.google.com/maps/place/Caffe+Academy/data=!4m7!3m6!1s0x1354151bcaa82a6b:0x59098e9636a68d2f!8m2!3d41.9913677!4d21.4222675!16s%2Fg%2F11h_bwltch!19sChIJayqoyhsVVBMRL42mNpaOCVk,Caffe Academy,4.4,8,Cafe,·  Delivery,"Mother Teresa 17, Skopje 1000, North Macedonia",,,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipNuxX3KMTZ7-Ci5mIVTXWJt2qw_m8uLr3vAQq7J=w408-h544-k-no,FALSE,41.9913125,21.4223125,2022-11-10T11:47:06.807Z
62,https://www.google.com/maps/place/Krug+Caf%C3%A9/data=!4m7!3m6!1s0x1354144c4a594487:0xd71f6b22b1337054!8m2!3d41.9998904!4d21.4229621!16s%2Fg%2F1tjxzslj!19sChIJh0RZSkwUVBMRVHAzsSJrH9c,Krug Café,4.4,666,Cafe,·  Curbside pickup  ·  Dine-in  ·  Delivery,"Naum Naumovski Borche 79, Skopje 1000, North Macedonia",https://m.facebook.com/cafekrug/?locale2=mk_MK,+389 2 311 9447,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPrbQmYfg7xOj312C8HvmYcBoEqlc6qhJCd_jaz=w408-h544-k-no,FALSE,41.9999375,21.4229375,2022-11-10T11:47:11.419Z
63,https://www.google.com/maps/place/Astra+Caffe/data=!4m7!3m6!1s0x135415f714c0335b:0x5ddbcbd279c1ce93!8m2!3d41.9884548!4d21.4528447!16s%2Fg%2F11r5b65h3g!19sChIJWzPAFPcVVBMRk87BedLL210,Astra Caffe,4.3,11,Cafe,,"XFQ3+94Q, 23 Oktomvri, Skopje 1000, North Macedonia",,,8:30a.m.–12a.m.,8:30a.m.–12a.m.,8:30a.m.–12a.m.,8:30a.m.–12a.m.,8:30a.m.–12a.m.,8:30a.m.–12a.m.,8:30a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMzj-AiMxDI9le094jhQ4taz5NDGzfanMwE1iPz=w408-h545-k-no,FALSE,,,2022-11-10T11:47:14.533Z
64,https://www.google.com/maps/place/Film+Cafe/data=!4m7!3m6!1s0x135415f45a686b0f:0x13b009eeaadb8430!8m2!3d41.9810693!4d21.4714721!16s%2Fg%2F1tg5825q!19sChIJD2toWvQVVBMRMITbqu4JsBM,Film Cafe,4.5,288,Cafe,·  Delivery,"XFJC+CHH, Skopje 1000, North Macedonia",http://filmcaffe.mk/,+389 2 246 2077,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipMLaFgDXjY_kfqWauYnKB7kaue9VGtX-ZM70wgL=w408-h306-k-no,FALSE,,,2022-11-10T11:47:18.605Z
65,https://www.google.com/maps/place/Davido/data=!4m7!3m6!1s0x1354158d35cb50d3:0xb6c07eac9331cbc9!8m2!3d41.9852612!4d21.4652823!16s%2Fg%2F11g6nvvv1q!19sChIJ01DLNY0VVBMRycsxk6x-wLY,Davido,4.5,266,Cafe,·  Delivery,"Boulevard Jane Sandanski, Skopje 1000, North Macedonia",,,8:30a.m.–12a.m.,8:30a.m.–12a.m.,8:30a.m.–12a.m.,8:30a.m.–12a.m.,8:30a.m.–1a.m.,8:30a.m.–1a.m.,8:30a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipM69gHfLv-0-inBqDvHy7nWnS1pppoBw4Z6EshH=w408-h725-k-no,TRUE,41.9853125,21.4653125,2022-11-10T11:47:22.567Z
66,https://www.google.com/maps/place/Cafe+%E2%80%9ELi%E2%80%9C/data=!4m7!3m6!1s0x13541440c9b91b93:0xfaa2a272d0934828!8m2!3d41.9972586!4d21.4092011!16s%2Fg%2F1tfhvz7d!19sChIJkxu5yUAUVBMRKEiT0HKiovo,Cafe „Li“,4.6,1328,Art cafe,·  Curbside pickup  ·  Dine-in  ·  Delivery,"MK MK, Ankarska 23 lok.7, Skopje 1000, North Macedonia",https://m.facebook.com/login.php?next=https%3A%2F%2Fm.facebook.com%2FKafe-Li&refsrc=deprecated&_rdr,,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–12a.m.,9a.m.–1a.m.,9a.m.–1a.m.,9a.m.–12a.m.,Open now,,https://lh5.googleusercontent.com/p/AF1QipPyOFRGIXZxoekCjZ0luFP07O6sd2AsLi5riXm7=w408-h301-k-no,TRUE,41.9973125,21.4091875,2022-11-10T11:47:27.577Z
67,https://www.google.com/maps/place/Ottoman+Caffe/data=!4m7!3m6!1s0x13541557d2e0cf61:0xc26e3a5cf1cd6f1a!8m2!3d42.0016953!4d21.4370839!16s%2Fg%2F11ll575zhg!19sChIJYc_g0lcVVBMRGm_N8Vw6bsI,Ottoman Caffe,4.8,82,Coffee shop,·  Dine-in  ·  Delivery,"MK, Kujundjiska, Skopje 1000, North Macedonia",,+389 70 849 067,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,Closed,Open now,,https://lh5.googleusercontent.com/p/AF1QipMEqxqUFKHtjH_1LNsY-hwKfbWgL3UEq8Xzqrx2=w408-h544-k-no,TRUE,42.0016875,21.4370625,2022-11-10T11:47:31.479Z
